nodes,rho,network,beta,lambda,factor,physical_infectivity,hidden_infectivity,aware,infected
100,0.2,barabassi,0.2,0.4,0.01,0.0,0.0,0.9729032258064516,0.35645161290322586
100,0.2,barabassi,0.1,0.7,0.01,0.0,0.0,0.9732258064516129,0.3093548387096774
100,0.2,barabassi,0.1,1.0,0.01,0.0,0.0,0.9738709677419355,0.30354838709677423
100,0.2,barabassi,0.1,0.8,0.01,0.0,0.0,0.9716129032258065,0.3051612903225806
100,0.2,barabassi,0.3,0.5,0.01,0.0,0.0,0.9735483870967742,0.3993548387096773
100,0.2,barabassi,0.1,0.9,0.01,0.0,0.0,0.9729032258064516,0.27096774193548384
100,0.2,barabassi,0.1,0.1,0.01,0.0,0.0,0.9738709677419355,0.297741935483871
100,0.2,barabassi,0.1,0.6,0.01,0.0,0.0,0.9722580645161291,0.29967741935483866
100,0.2,barabassi,0.0,0.4,0.01,0.0,0.0,0.9725806451612903,0.20000000000000007
100,0.2,barabassi,0.0,0.1,0.01,0.0,0.0,0.9735483870967742,0.20000000000000007
100,0.2,barabassi,0.1,0.4,0.01,0.0,0.0,0.9729032258064516,0.31258064516129036
100,0.2,barabassi,0.2,0.0,0.01,0.0,0.0,0.9719354838709678,0.3396774193548388
100,0.2,barabassi,0.0,0.2,0.01,0.0,0.0,0.9722580645161291,0.20000000000000007
100,0.2,barabassi,0.0,0.6,0.01,0.0,0.0,0.9732258064516129,0.20000000000000007
100,0.2,barabassi,0.0,0.9,0.01,0.0,0.0,0.9741935483870967,0.20000000000000007
100,0.2,barabassi,0.0,0.5,0.01,0.0,0.0,0.9735483870967742,0.20000000000000007
100,0.2,barabassi,0.0,0.3,0.01,0.0,0.0,0.9732258064516129,0.20000000000000007
100,0.2,barabassi,0.1,0.3,0.01,0.0,0.0,0.9729032258064516,0.28064516129032263
100,0.2,barabassi,0.5,0.0,0.01,0.0,0.0,0.9735483870967742,0.532258064516129
100,0.2,barabassi,0.4,0.5,0.01,0.0,0.0,0.970967741935484,0.5051612903225807
100,0.2,barabassi,0.4,0.8,0.01,0.0,0.0,0.9719354838709678,0.5364516129032258
100,0.2,barabassi,0.4,0.6,0.01,0.0,0.0,0.9735483870967742,0.48645161290322586
100,0.2,barabassi,0.0,0.0,0.01,0.0,0.0,0.9716129032258065,0.20000000000000007
100,0.2,barabassi,0.4,1.0,0.01,0.0,0.0,0.9729032258064516,0.43612903225806443
100,0.2,barabassi,0.0,0.7,0.01,0.0,0.0,0.9722580645161291,0.20000000000000007
100,0.2,barabassi,0.5,0.2,0.01,0.0,0.0,0.9741935483870967,0.5151612903225806
100,0.2,barabassi,0.0,0.8,0.01,0.0,0.0,0.970967741935484,0.20000000000000007
100,0.2,barabassi,0.5,0.7,0.01,0.0,0.0,0.9722580645161291,0.5483870967741936
100,0.2,barabassi,0.4,0.7,0.01,0.0,0.0,0.9738709677419355,0.4570967741935483
100,0.2,barabassi,0.5,0.4,0.01,0.0,0.0,0.9725806451612903,0.5093548387096775
100,0.2,barabassi,0.5,0.9,0.01,0.0,0.0,0.9716129032258065,0.5325806451612903
100,0.2,barabassi,0.5,0.5,0.01,0.0,0.0,0.9725806451612903,0.5006451612903227
100,0.2,barabassi,0.6,0.5,0.01,0.0,0.0,0.9741935483870967,0.5764516129032259
100,0.2,barabassi,0.6,0.0,0.01,0.0,0.0,0.9729032258064516,0.5887096774193549
100,0.2,barabassi,0.4,0.4,0.01,0.0,0.0,0.9732258064516129,0.5274193548387097
100,0.2,barabassi,0.4,0.9,0.01,0.0,0.0,0.9725806451612903,0.4241935483870967
100,0.2,barabassi,0.5,0.3,0.01,0.0,0.0,0.9719354838709678,0.5396774193548388
100,0.2,barabassi,0.5,1.0,0.01,0.0,0.0,0.9716129032258065,0.5141935483870967
100,0.2,barabassi,0.6,0.2,0.01,0.0,0.0,0.9732258064516129,0.5864516129032258
100,0.2,barabassi,0.5,0.1,0.01,0.0,0.0,0.9729032258064516,0.5751612903225805
100,0.2,barabassi,0.6,0.6,0.01,0.0,0.0,0.9732258064516129,0.6474193548387097
100,0.2,barabassi,0.6,0.9,0.01,0.0,0.0,0.9732258064516129,0.5509677419354837
100,0.2,barabassi,0.5,0.6,0.01,0.0,0.0,0.9735483870967742,0.5606451612903227
100,0.2,barabassi,0.7,0.0,0.01,0.0,0.0,0.9732258064516129,0.5903225806451613
100,0.2,barabassi,0.0,1.0,0.01,0.0,0.0,0.9735483870967742,0.20000000000000007
100,0.2,barabassi,0.7,0.3,0.01,0.0,0.0,0.9732258064516129,0.591935483870968
100,0.2,barabassi,0.7,0.6,0.01,0.0,0.0,0.9722580645161291,0.5709677419354838
100,0.2,barabassi,0.5,0.8,0.01,0.0,0.0,0.9722580645161291,0.584516129032258
100,0.2,barabassi,0.7,0.2,0.01,0.0,0.0,0.9732258064516129,0.6370967741935483
100,0.2,barabassi,0.6,0.8,0.01,0.0,0.0,0.9738709677419355,0.5883870967741935
100,0.2,barabassi,0.7,0.7,0.01,0.0,0.0,0.9706451612903225,0.6332258064516129
100,0.2,barabassi,0.6,0.3,0.01,0.0,0.0,0.9722580645161291,0.5861290322580647
100,0.2,barabassi,0.7,0.9,0.01,0.0,0.0,0.9722580645161291,0.5945161290322579
100,0.2,barabassi,0.7,1.0,0.01,0.0,0.0,0.9741935483870967,0.6193548387096774
100,0.2,barabassi,0.7,0.4,0.01,0.0,0.0,0.9735483870967742,0.5564516129032258
100,0.2,barabassi,0.6,0.7,0.01,0.0,0.0,0.970967741935484,0.5696774193548387
100,0.2,barabassi,0.6,0.1,0.01,0.0,0.0,0.9716129032258065,0.5512903225806451
100,0.2,barabassi,0.6,0.4,0.01,0.0,0.0,0.9722580645161291,0.5151612903225806
100,0.2,barabassi,0.7,0.1,0.01,0.0,0.0,0.9738709677419355,0.574516129032258
100,0.2,barabassi,0.8,0.1,0.01,0.0,0.0,0.9729032258064516,0.6374193548387097
100,0.2,barabassi,0.6,1.0,0.01,0.0,0.0,0.970967741935484,0.5212903225806451
100,0.2,barabassi,0.8,0.7,0.01,0.0,0.0,0.9738709677419355,0.5945161290322581
100,0.2,barabassi,0.8,0.5,0.01,0.0,0.0,0.9735483870967742,0.6367741935483872
100,0.2,barabassi,0.8,0.9,0.01,0.0,0.0,0.9706451612903225,0.6393548387096775
100,0.2,barabassi,0.8,1.0,0.01,0.0,0.0,0.9735483870967742,0.6180645161290322
100,0.2,barabassi,0.8,0.0,0.01,0.0,0.0,0.9719354838709678,0.6703225806451613
100,0.2,barabassi,0.7,0.8,0.01,0.0,0.0,0.9732258064516129,0.6022580645161291
100,0.2,barabassi,0.7,0.5,0.01,0.0,0.0,0.9729032258064516,0.6003225806451613
100,0.2,barabassi,0.9,0.2,0.01,0.0,0.0,0.9725806451612903,0.6203225806451612
100,0.2,barabassi,0.9,0.3,0.01,0.0,0.0,0.9741935483870967,0.6593548387096776
100,0.2,barabassi,0.9,0.8,0.01,0.0,0.0,0.9735483870967742,0.6458064516129032
100,0.2,barabassi,0.9,0.4,0.01,0.0,0.0,0.9735483870967742,0.6838709677419355
100,0.2,barabassi,1.0,0.1,0.01,0.0,0.0,0.9735483870967742,0.7161290322580643
100,0.2,barabassi,0.8,0.3,0.01,0.0,0.0,0.9735483870967742,0.5958064516129034
100,0.2,barabassi,1.0,0.0,0.01,0.0,0.0,0.9741935483870967,0.6861290322580644
100,0.2,barabassi,0.8,0.6,0.01,0.0,0.0,0.9729032258064516,0.6161290322580645
100,0.2,barabassi,0.9,0.9,0.01,0.0,0.0,0.9725806451612903,0.6425806451612902
100,0.2,barabassi,0.9,0.5,0.01,0.0,0.0,0.9732258064516129,0.6361290322580646
100,0.2,barabassi,0.8,0.8,0.01,0.0,0.0,0.9741935483870967,0.6141935483870966
100,0.2,barabassi,0.8,0.2,0.01,0.0,0.0,0.9722580645161291,0.6006451612903226
100,0.2,barabassi,0.9,0.7,0.01,0.0,0.0,0.9729032258064516,0.6025806451612902
100,0.2,barabassi,0.8,0.4,0.01,0.0,0.0,0.9722580645161291,0.6209677419354839
100,0.2,barabassi,1.0,0.3,0.01,0.0,0.0,0.9729032258064516,0.7003225806451613
100,0.2,barabassi,0.9,1.0,0.01,0.0,0.0,0.9741935483870967,0.6409677419354839
100,0.2,barabassi,0.9,0.0,0.01,0.0,0.0,0.9729032258064516,0.6774193548387096
100,0.2,barabassi,1.0,0.4,0.01,0.0,0.0,0.9729032258064516,0.6970967741935483
100,0.2,barabassi,0.9,0.6,0.01,0.0,0.0,0.9735483870967742,0.6345161290322581
100,0.2,barabassi,1.0,1.0,0.01,0.0,0.0,0.9712903225806452,0.6680645161290323
100,0.2,barabassi,0.9,0.1,0.01,0.0,0.0,0.9735483870967742,0.6274193548387097
100,0.2,barabassi,1.0,0.6,0.01,0.0,0.0,0.9738709677419355,0.6616129032258065
100,0.2,barabassi,1.0,0.2,0.01,0.0,0.0,0.9716129032258065,0.6735483870967741
100,0.2,barabassi,0.1,0.0,0.01,0.0,0.1,0.9558064516129032,0.6570967741935483
100,0.2,barabassi,1.0,0.8,0.01,0.0,0.0,0.9732258064516129,0.6583870967741935
100,0.2,barabassi,1.0,0.9,0.01,0.0,0.0,0.9729032258064516,0.6332258064516129
100,0.2,barabassi,0.1,0.2,0.01,0.0,0.1,0.9564516129032256,0.6093548387096773
100,0.2,barabassi,1.0,0.7,0.01,0.0,0.0,0.9722580645161291,0.6767741935483871
100,0.2,barabassi,1.0,0.5,0.01,0.0,0.0,0.9716129032258065,0.6277419354838709
100,0.2,barabassi,0.1,0.4,0.01,0.0,0.1,0.9570967741935483,0.6061290322580646
100,0.2,barabassi,0.1,0.8,0.01,0.0,0.1,0.9529032258064515,0.608709677419355
100,0.2,barabassi,0.1,0.6,0.01,0.0,0.1,0.9506451612903223,0.596774193548387
100,0.2,barabassi,0.1,0.7,0.01,0.0,0.1,0.9532258064516128,0.5941935483870967
100,0.2,barabassi,0.2,0.9,0.01,0.0,0.1,0.9670967741935484,0.7558064516129034
100,0.2,barabassi,0.1,0.3,0.01,0.0,0.1,0.9596774193548387,0.652258064516129
100,0.2,barabassi,0.2,0.6,0.01,0.0,0.1,0.967741935483871,0.7490322580645159
100,0.2,barabassi,0.2,0.2,0.01,0.0,0.1,0.9638709677419355,0.7187096774193551
100,0.2,barabassi,0.1,0.5,0.01,0.0,0.1,0.9570967741935482,0.662258064516129
100,0.2,barabassi,0.3,0.3,0.01,0.0,0.1,0.9693548387096774,0.766774193548387
100,0.2,barabassi,0.2,0.4,0.01,0.0,0.1,0.9661290322580646,0.7238709677419355
100,0.2,barabassi,0.2,0.0,0.01,0.0,0.1,0.9661290322580643,0.7032258064516128
100,0.2,barabassi,0.1,0.1,0.01,0.0,0.1,0.9519354838709676,0.6229032258064516
100,0.2,barabassi,0.3,0.4,0.01,0.0,0.1,0.969032258064516,0.7567741935483873
100,0.2,barabassi,0.2,0.5,0.01,0.0,0.1,0.9670967741935483,0.690967741935484
100,0.2,barabassi,0.2,0.1,0.01,0.0,0.1,0.9651612903225806,0.7225806451612906
100,0.2,barabassi,0.2,1.0,0.01,0.0,0.1,0.9690322580645162,0.7661290322580643
100,0.2,barabassi,0.2,0.7,0.01,0.0,0.1,0.9658064516129031,0.7187096774193549
100,0.2,barabassi,0.3,0.5,0.01,0.0,0.1,0.9719354838709677,0.754193548387097
100,0.2,barabassi,0.2,0.3,0.01,0.0,0.1,0.9661290322580645,0.73
100,0.2,barabassi,0.3,0.7,0.01,0.0,0.1,0.9712903225806452,0.8177419354838705
100,0.2,barabassi,0.1,0.9,0.01,0.0,0.1,0.953548387096774,0.6435483870967741
100,0.2,barabassi,0.3,0.8,0.01,0.0,0.1,0.9699999999999999,0.7748387096774193
100,0.2,barabassi,0.3,0.2,0.01,0.0,0.1,0.9719354838709678,0.763548387096774
100,0.2,barabassi,0.3,0.6,0.01,0.0,0.1,0.9693548387096774,0.767096774193548
100,0.2,barabassi,0.3,0.0,0.01,0.0,0.1,0.9703225806451613,0.7916129032258064
100,0.2,barabassi,0.3,0.1,0.01,0.0,0.1,0.9683870967741935,0.7280645161290323
100,0.2,barabassi,0.3,0.9,0.01,0.0,0.1,0.967741935483871,0.7638709677419352
100,0.2,barabassi,0.1,1.0,0.01,0.0,0.1,0.9532258064516127,0.5519354838709677
100,0.2,barabassi,0.3,1.0,0.01,0.0,0.1,0.9693548387096775,0.7480645161290321
100,0.2,barabassi,0.2,0.8,0.01,0.0,0.1,0.9651612903225806,0.7148387096774194
100,0.2,barabassi,0.4,0.0,0.01,0.0,0.1,0.9716129032258065,0.7645161290322581
100,0.2,barabassi,0.4,0.2,0.01,0.0,0.1,0.9716129032258065,0.7870967741935485
100,0.2,barabassi,0.4,0.4,0.01,0.0,0.1,0.9719354838709678,0.7845161290322579
100,0.2,barabassi,0.4,0.5,0.01,0.0,0.1,0.9722580645161291,0.7729032258064518
100,0.2,barabassi,0.5,0.1,0.01,0.0,0.1,0.9725806451612903,0.8087096774193548
100,0.2,barabassi,0.4,0.1,0.01,0.0,0.1,0.9696774193548388,0.8064516129032255
100,0.2,barabassi,0.5,0.0,0.01,0.0,0.1,0.9735483870967742,0.8109677419354836
100,0.2,barabassi,0.5,0.6,0.01,0.0,0.1,0.9725806451612903,0.824838709677419
100,0.2,barabassi,0.4,0.8,0.01,0.0,0.1,0.9719354838709678,0.7796774193548387
100,0.2,barabassi,0.4,0.3,0.01,0.0,0.1,0.9722580645161291,0.8145161290322577
100,0.2,barabassi,0.0,0.1,0.01,0.0,0.1,0.8970967741935485,0.20000000000000007
100,0.2,barabassi,0.5,0.7,0.01,0.0,0.1,0.9716129032258065,0.8096774193548385
100,0.2,barabassi,0.6,0.0,0.01,0.0,0.1,0.9735483870967742,0.8174193548387096
100,0.2,barabassi,0.5,0.4,0.01,0.0,0.1,0.9725806451612903,0.8090322580645162
100,0.2,barabassi,0.4,0.9,0.01,0.0,0.1,0.970967741935484,0.793225806451613
100,0.2,barabassi,0.5,0.9,0.01,0.0,0.1,0.9732258064516129,0.7796774193548388
100,0.2,barabassi,0.5,1.0,0.01,0.0,0.1,0.9719354838709678,0.8425806451612904
100,0.2,barabassi,0.0,0.3,0.01,0.0,0.1,0.8958064516129032,0.20000000000000007
100,0.2,barabassi,0.6,0.2,0.01,0.0,0.1,0.9732258064516129,0.8148387096774192
100,0.2,barabassi,0.6,0.3,0.01,0.0,0.1,0.9719354838709678,0.7935483870967741
100,0.2,barabassi,0.5,0.5,0.01,0.0,0.1,0.9716129032258065,0.7974193548387096
100,0.2,barabassi,0.0,0.4,0.01,0.0,0.1,0.8906451612903226,0.20000000000000007
100,0.2,barabassi,0.0,1.0,0.01,0.0,0.1,0.892258064516129,0.20000000000000007
100,0.2,barabassi,0.4,1.0,0.01,0.0,0.1,0.970967741935484,0.7690322580645161
100,0.2,barabassi,0.0,0.2,0.01,0.0,0.1,0.8987096774193548,0.20000000000000007
100,0.2,barabassi,0.6,0.4,0.01,0.0,0.1,0.9725806451612903,0.7883870967741936
100,0.2,barabassi,0.5,0.8,0.01,0.0,0.1,0.9716129032258065,0.8483870967741935
100,0.2,barabassi,0.5,0.2,0.01,0.0,0.1,0.9725806451612903,0.8216129032258062
100,0.2,barabassi,0.4,0.6,0.01,0.0,0.1,0.9725806451612903,0.7954838709677421
100,0.2,barabassi,0.6,0.1,0.01,0.0,0.1,0.9725806451612903,0.8099999999999998
100,0.2,barabassi,0.6,0.9,0.01,0.0,0.1,0.9722580645161291,0.8264516129032259
100,0.2,barabassi,0.0,0.8,0.01,0.0,0.1,0.896774193548387,0.20000000000000007
100,0.2,barabassi,0.4,0.7,0.01,0.0,0.1,0.9683870967741937,0.8051612903225803
100,0.2,barabassi,0.6,0.7,0.01,0.0,0.1,0.9719354838709678,0.8358064516129031
100,0.2,barabassi,0.6,0.5,0.01,0.0,0.1,0.9722580645161291,0.821290322580645
100,0.2,barabassi,0.6,1.0,0.01,0.0,0.1,0.9729032258064516,0.8099999999999999
100,0.2,barabassi,0.0,0.5,0.01,0.0,0.1,0.8896774193548388,0.20000000000000007
100,0.2,barabassi,0.5,0.3,0.01,0.0,0.1,0.9735483870967742,0.8061290322580645
100,0.2,barabassi,0.6,0.8,0.01,0.0,0.1,0.9716129032258065,0.8112903225806454
100,0.2,barabassi,0.7,0.0,0.01,0.0,0.1,0.9735483870967742,0.8564516129032256
100,0.2,barabassi,0.0,0.0,0.01,0.0,0.1,0.8970967741935484,0.20000000000000007
100,0.2,barabassi,0.6,0.6,0.01,0.0,0.1,0.9722580645161291,0.8248387096774193
100,0.2,barabassi,0.0,0.6,0.01,0.0,0.1,0.8941935483870967,0.20000000000000007
100,0.2,barabassi,0.0,0.9,0.01,0.0,0.1,0.8948387096774193,0.20000000000000007
100,0.2,barabassi,0.7,0.6,0.01,0.0,0.1,0.9729032258064516,0.8341935483870964
100,0.2,barabassi,0.0,0.7,0.01,0.0,0.1,0.8909677419354838,0.20000000000000007
100,0.2,barabassi,0.7,0.5,0.01,0.0,0.1,0.9719354838709678,0.8619354838709677
100,0.2,barabassi,0.8,0.3,0.01,0.0,0.1,0.9741935483870967,0.7887096774193545
100,0.2,barabassi,0.7,0.3,0.01,0.0,0.1,0.9722580645161291,0.8238709677419355
100,0.2,barabassi,0.7,0.1,0.01,0.0,0.1,0.9716129032258065,0.8251612903225807
100,0.2,barabassi,0.8,0.4,0.01,0.0,0.1,0.9706451612903225,0.8367741935483869
100,0.2,barabassi,0.7,0.4,0.01,0.0,0.1,0.9732258064516129,0.7783870967741937
100,0.2,barabassi,0.9,0.0,0.01,0.0,0.1,0.9735483870967742,0.8516129032258063
100,0.2,barabassi,0.7,0.7,0.01,0.0,0.1,0.9729032258064516,0.7770967741935485
100,0.2,barabassi,0.8,0.8,0.01,0.0,0.1,0.9719354838709678,0.8041935483870967
100,0.2,barabassi,0.7,1.0,0.01,0.0,0.1,0.9735483870967742,0.8099999999999996
100,0.2,barabassi,0.7,0.9,0.01,0.0,0.1,0.9735483870967742,0.8299999999999998
100,0.2,barabassi,0.9,0.1,0.01,0.0,0.1,0.9722580645161291,0.8290322580645161
100,0.2,barabassi,0.9,0.2,0.01,0.0,0.1,0.9722580645161291,0.8748387096774193
100,0.2,barabassi,0.8,0.6,0.01,0.0,0.1,0.9741935483870967,0.8306451612903224
100,0.2,barabassi,0.9,0.9,0.01,0.0,0.1,0.9729032258064516,0.83
100,0.2,barabassi,0.9,0.5,0.01,0.0,0.1,0.9738709677419355,0.8348387096774191
100,0.2,barabassi,0.7,0.2,0.01,0.0,0.1,0.970967741935484,0.8225806451612905
100,0.2,barabassi,0.8,1.0,0.01,0.0,0.1,0.9741935483870967,0.8364516129032257
100,0.2,barabassi,0.9,0.8,0.01,0.0,0.1,0.9725806451612903,0.8509677419354839
100,0.2,barabassi,0.9,0.3,0.01,0.0,0.1,0.9716129032258065,0.825806451612903
100,0.2,barabassi,0.7,0.8,0.01,0.0,0.1,0.9725806451612903,0.8209677419354836
100,0.2,barabassi,1.0,0.2,0.01,0.0,0.1,0.9741935483870967,0.8190322580645161
100,0.2,barabassi,0.9,0.4,0.01,0.0,0.1,0.9735483870967742,0.8441935483870967
100,0.2,barabassi,0.9,0.7,0.01,0.0,0.1,0.9703225806451612,0.8225806451612903
100,0.2,barabassi,0.9,1.0,0.01,0.0,0.1,0.9732258064516129,0.8599999999999999
100,0.2,barabassi,0.8,0.1,0.01,0.0,0.1,0.9729032258064516,0.8506451612903222
100,0.2,barabassi,1.0,0.1,0.01,0.0,0.1,0.9729032258064516,0.8235483870967742
100,0.2,barabassi,1.0,0.3,0.01,0.0,0.1,0.9729032258064516,0.8425806451612904
100,0.2,barabassi,1.0,0.0,0.01,0.0,0.1,0.9725806451612903,0.8309677419354836
100,0.2,barabassi,1.0,1.0,0.01,0.0,0.1,0.9738709677419355,0.8212903225806449
100,0.2,barabassi,0.9,0.6,0.01,0.0,0.1,0.97,0.8187096774193547
100,0.2,barabassi,0.8,0.9,0.01,0.0,0.1,0.9729032258064516,0.8283870967741932
100,0.2,barabassi,0.8,0.5,0.01,0.0,0.1,0.9735483870967742,0.8354838709677419
100,0.2,barabassi,1.0,0.9,0.01,0.0,0.1,0.9732258064516129,0.8245161290322579
100,0.2,barabassi,0.8,0.7,0.01,0.0,0.1,0.9722580645161291,0.8419354838709677
100,0.2,barabassi,1.0,0.8,0.01,0.0,0.1,0.9735483870967742,0.8354838709677417
100,0.2,barabassi,0.8,0.2,0.01,0.0,0.1,0.9719354838709678,0.8329032258064515
100,0.2,barabassi,0.8,0.0,0.01,0.0,0.1,0.9729032258064516,0.8483870967741933
100,0.2,barabassi,1.0,0.7,0.01,0.0,0.1,0.9729032258064516,0.8361290322580642
100,0.2,barabassi,1.0,0.6,0.01,0.0,0.1,0.9722580645161291,0.8387096774193548
100,0.2,barabassi,1.0,0.5,0.01,0.0,0.1,0.9738709677419355,0.8267741935483869
100,0.2,barabassi,1.0,0.4,0.01,0.0,0.1,0.9719354838709678,0.8541935483870968
100,0.2,barabassi,0.2,0.0,0.01,0.0,0.2,0.9661290322580645,0.8548387096774194
100,0.2,barabassi,0.2,0.3,0.01,0.0,0.2,0.9609677419354838,0.8393548387096774
100,0.2,barabassi,0.1,1.0,0.01,0.0,0.2,0.941290322580645,0.7387096774193548
100,0.2,barabassi,0.2,0.9,0.01,0.0,0.2,0.9635483870967743,0.8593548387096772
100,0.2,barabassi,0.1,0.3,0.01,0.0,0.2,0.9483870967741935,0.7632258064516129
100,0.2,barabassi,0.2,0.2,0.01,0.0,0.2,0.9661290322580645,0.8509677419354837
100,0.2,barabassi,0.2,0.4,0.01,0.0,0.2,0.9661290322580646,0.8832258064516125
100,0.2,barabassi,0.3,0.4,0.01,0.0,0.2,0.9706451612903227,0.8858064516129033
100,0.2,barabassi,0.3,0.0,0.01,0.0,0.2,0.970967741935484,0.8703225806451613
100,0.2,barabassi,0.2,0.7,0.01,0.0,0.2,0.9596774193548387,0.8074193548387095
100,0.2,barabassi,0.1,0.6,0.01,0.0,0.2,0.9516129032258064,0.763225806451613
100,0.2,barabassi,0.3,0.2,0.01,0.0,0.2,0.9693548387096774,0.8670967741935485
100,0.2,barabassi,0.1,0.0,0.01,0.0,0.2,0.9551612903225805,0.7896774193548386
100,0.2,barabassi,0.2,0.1,0.01,0.0,0.2,0.9593548387096774,0.8203225806451613
100,0.2,barabassi,0.1,0.2,0.01,0.0,0.2,0.9441935483870967,0.7306451612903225
100,0.2,barabassi,0.2,0.5,0.01,0.0,0.2,0.9625806451612903,0.8332258064516127
100,0.2,barabassi,0.3,0.3,0.01,0.0,0.2,0.9674193548387098,0.8645161290322579
100,0.2,barabassi,0.3,0.6,0.01,0.0,0.2,0.9687096774193549,0.8674193548387096
100,0.2,barabassi,0.1,0.1,0.01,0.0,0.2,0.9525806451612903,0.7651612903225807
100,0.2,barabassi,0.3,0.7,0.01,0.0,0.2,0.97,0.8625806451612902
100,0.2,barabassi,0.1,0.4,0.01,0.0,0.2,0.9477419354838709,0.7348387096774192
100,0.2,barabassi,0.1,0.5,0.01,0.0,0.2,0.945483870967742,0.7616129032258065
100,0.2,barabassi,0.3,0.1,0.01,0.0,0.2,0.9658064516129031,0.865806451612903
100,0.2,barabassi,0.3,0.9,0.01,0.0,0.2,0.9670967741935484,0.8696774193548388
100,0.2,barabassi,0.1,0.7,0.01,0.0,0.2,0.9480645161290322,0.7738709677419356
100,0.2,barabassi,0.1,0.9,0.01,0.0,0.2,0.9464516129032257,0.7448387096774193
100,0.2,barabassi,0.2,0.6,0.01,0.0,0.2,0.9625806451612903,0.850322580645161
100,0.2,barabassi,0.1,0.8,0.01,0.0,0.2,0.9512903225806452,0.7816129032258062
100,0.2,barabassi,0.4,0.1,0.01,0.0,0.2,0.9716129032258065,0.8783870967741937
100,0.2,barabassi,0.3,0.8,0.01,0.0,0.2,0.9658064516129032,0.8377419354838709
100,0.2,barabassi,0.2,1.0,0.01,0.0,0.2,0.9674193548387098,0.8593548387096772
100,0.2,barabassi,0.3,0.5,0.01,0.0,0.2,0.9690322580645161,0.8512903225806451
100,0.2,barabassi,0.2,0.8,0.01,0.0,0.2,0.9625806451612903,0.8258064516129032
100,0.2,barabassi,0.4,0.0,0.01,0.0,0.2,0.9706451612903225,0.882258064516129
100,0.2,barabassi,0.4,0.2,0.01,0.0,0.2,0.970967741935484,0.8835483870967742
100,0.2,barabassi,0.3,1.0,0.01,0.0,0.2,0.967741935483871,0.8277419354838708
100,0.2,barabassi,0.5,0.1,0.01,0.0,0.2,0.9735483870967742,0.8838709677419351
100,0.2,barabassi,0.4,0.3,0.01,0.0,0.2,0.970967741935484,0.8858064516129033
100,0.2,barabassi,0.5,0.0,0.01,0.0,0.2,0.9738709677419355,0.8929032258064517
100,0.2,barabassi,0.4,0.9,0.01,0.0,0.2,0.9706451612903227,0.8712903225806451
100,0.2,barabassi,0.5,0.4,0.01,0.0,0.2,0.9732258064516129,0.8745161290322581
100,0.2,barabassi,0.4,0.8,0.01,0.0,0.2,0.9670967741935484,0.877741935483871
100,0.2,barabassi,0.4,1.0,0.01,0.0,0.2,0.9680645161290323,0.8735483870967742
