nodes,rho,network,beta,lambda,factor,physical_infectivity,hidden_infectivity,aware,infected
100,0.2,barabassi,1.0,0.6,0.01,0.1,0.9,0.9670967741935484,0.9600000000000001
100,0.2,barabassi,1.0,0.7,0.01,0.1,0.9,0.9674193548387098,0.9622580645161289
100,0.2,barabassi,1.0,0.8,0.01,0.1,0.9,0.9680645161290322,0.9625806451612903
100,0.2,barabassi,1.0,0.9,0.01,0.1,0.9,0.9670967741935484,0.9629032258064517
100,0.2,barabassi,1.0,1.0,0.01,0.1,0.9,0.966774193548387,0.9625806451612903
100,0.2,barabassi,0.0,0.0,0.01,0.1,1.0,0.20000000000000007,0.20000000000000007
100,0.2,barabassi,0.0,0.1,0.01,0.1,1.0,0.20000000000000007,0.20000000000000007
100,0.2,barabassi,0.0,0.2,0.01,0.1,1.0,0.20000000000000007,0.20000000000000007
100,0.2,barabassi,0.0,0.3,0.01,0.1,1.0,0.20000000000000007,0.20000000000000007
100,0.2,barabassi,0.0,0.4,0.01,0.1,1.0,0.20000000000000007,0.20000000000000007
100,0.2,barabassi,0.0,0.5,0.01,0.1,1.0,0.16774193548387106,0.16774193548387106
100,0.2,barabassi,0.0,0.6,0.01,0.1,1.0,0.20000000000000007,0.20000000000000007
100,0.2,barabassi,0.0,0.7,0.01,0.1,1.0,0.20000000000000007,0.20000000000000007
100,0.2,barabassi,0.0,0.8,0.01,0.1,1.0,0.20000000000000007,0.20000000000000007
100,0.2,barabassi,0.0,0.9,0.01,0.1,1.0,0.17580645161290326,0.17580645161290326
100,0.2,barabassi,0.0,1.0,0.01,0.1,1.0,0.16709677419354846,0.16709677419354846
100,0.2,barabassi,0.1,0.0,0.01,0.1,1.0,0.9190322580645158,0.9190322580645158
100,0.2,barabassi,0.1,0.1,0.01,0.1,1.0,0.8983870967741934,0.8983870967741934
100,0.2,barabassi,0.1,0.2,0.01,0.1,1.0,0.9025806451612899,0.9025806451612899
100,0.2,barabassi,0.1,0.3,0.01,0.1,1.0,0.8864516129032256,0.8864516129032256
100,0.2,barabassi,0.1,0.4,0.01,0.1,1.0,0.8948387096774192,0.8948387096774192
100,0.2,barabassi,0.1,0.5,0.01,0.1,1.0,0.8954838709677417,0.8954838709677417
100,0.2,barabassi,0.1,0.6,0.01,0.1,1.0,0.8964516129032254,0.8964516129032254
100,0.2,barabassi,0.1,0.7,0.01,0.1,1.0,0.8835483870967739,0.8835483870967739
100,0.2,barabassi,0.1,0.8,0.01,0.1,1.0,0.8874193548387094,0.8874193548387094
100,0.2,barabassi,0.1,0.9,0.01,0.1,1.0,0.8987096774193547,0.8987096774193547
100,0.2,barabassi,0.1,1.0,0.01,0.1,1.0,0.8990322580645158,0.8990322580645158
100,0.2,barabassi,0.2,0.0,0.01,0.1,1.0,0.9451612903225803,0.9451612903225803
100,0.2,barabassi,0.2,0.1,0.01,0.1,1.0,0.9409677419354836,0.9409677419354836
100,0.2,barabassi,0.2,0.2,0.01,0.1,1.0,0.9332258064516127,0.9332258064516127
100,0.2,barabassi,0.2,0.3,0.01,0.1,1.0,0.9277419354838705,0.9277419354838705
100,0.2,barabassi,0.2,0.4,0.01,0.1,1.0,0.9306451612903223,0.9306451612903223
100,0.2,barabassi,0.2,0.5,0.01,0.1,1.0,0.9306451612903223,0.9306451612903223
100,0.2,barabassi,0.2,0.6,0.01,0.1,1.0,0.9287096774193545,0.9287096774193545
100,0.2,barabassi,0.2,0.7,0.01,0.1,1.0,0.9264516129032254,0.9264516129032254
100,0.2,barabassi,0.2,0.8,0.01,0.1,1.0,0.9261290322580642,0.9261290322580642
100,0.2,barabassi,0.2,0.9,0.01,0.1,1.0,0.931612903225806,0.931612903225806
100,0.2,barabassi,0.2,1.0,0.01,0.1,1.0,0.9290322580645158,0.9290322580645158
100,0.2,barabassi,0.3,0.0,0.01,0.1,1.0,0.9596774193548387,0.9596774193548387
100,0.2,barabassi,0.3,0.1,0.01,0.1,1.0,0.9587096774193548,0.9587096774193548
100,0.2,barabassi,0.3,0.2,0.01,0.1,1.0,0.9454838709677417,0.9454838709677417
100,0.2,barabassi,0.3,0.3,0.01,0.1,1.0,0.9509677419354838,0.9509677419354838
100,0.2,barabassi,0.3,0.4,0.01,0.1,1.0,0.9396774193548383,0.9396774193548383
100,0.2,barabassi,0.3,0.5,0.01,0.1,1.0,0.9529032258064516,0.9529032258064516
100,0.2,barabassi,0.3,0.6,0.01,0.1,1.0,0.9445161290322578,0.9445161290322578
100,0.2,barabassi,0.3,0.7,0.01,0.1,1.0,0.9461290322580644,0.9461290322580644
100,0.2,barabassi,0.3,0.8,0.01,0.1,1.0,0.9364516129032256,0.9364516129032256
100,0.2,barabassi,0.3,0.9,0.01,0.1,1.0,0.9483870967741936,0.9483870967741936
100,0.2,barabassi,0.3,1.0,0.01,0.1,1.0,0.9454838709677419,0.9454838709677419
100,0.2,barabassi,0.4,0.0,0.01,0.1,1.0,0.9664516129032259,0.9664516129032259
100,0.2,barabassi,0.4,0.1,0.01,0.1,1.0,0.964516129032258,0.964516129032258
100,0.2,barabassi,0.4,0.2,0.01,0.1,1.0,0.9600000000000001,0.9600000000000001
100,0.2,barabassi,0.4,0.3,0.01,0.1,1.0,0.9477419354838706,0.9477419354838706
100,0.2,barabassi,0.4,0.4,0.01,0.1,1.0,0.9429032258064511,0.9429032258064511
100,0.2,barabassi,0.4,0.5,0.01,0.1,1.0,0.9477419354838706,0.9477419354838706
100,0.2,barabassi,0.4,0.6,0.01,0.1,1.0,0.9564516129032259,0.9564516129032259
100,0.2,barabassi,0.4,0.7,0.01,0.1,1.0,0.9467741935483868,0.9467741935483868
100,0.2,barabassi,0.4,0.8,0.01,0.1,1.0,0.9477419354838706,0.9477419354838706
100,0.2,barabassi,0.4,0.9,0.01,0.1,1.0,0.9496774193548388,0.9496774193548388
100,0.2,barabassi,0.4,1.0,0.01,0.1,1.0,0.9432258064516125,0.9432258064516125
100,0.2,barabassi,0.5,0.0,0.01,0.1,1.0,0.9667741935483872,0.9667741935483872
100,0.2,barabassi,0.5,0.1,0.01,0.1,1.0,0.9532258064516126,0.9532258064516126
100,0.2,barabassi,0.5,0.2,0.01,0.1,1.0,0.9532258064516126,0.9532258064516126
100,0.2,barabassi,0.5,0.3,0.01,0.1,1.0,0.9593548387096774,0.9593548387096774
100,0.2,barabassi,0.5,0.4,0.01,0.1,1.0,0.9483870967741933,0.9483870967741933
100,0.2,barabassi,0.5,0.5,0.01,0.1,1.0,0.9506451612903222,0.9506451612903222
100,0.2,barabassi,0.5,0.6,0.01,0.1,1.0,0.9506451612903222,0.9506451612903222
100,0.2,barabassi,0.5,0.7,0.01,0.1,1.0,0.9464516129032254,0.9464516129032254
100,0.2,barabassi,0.5,0.8,0.01,0.1,1.0,0.9441935483870965,0.9441935483870965
100,0.2,barabassi,0.5,0.9,0.01,0.1,1.0,0.9580645161290322,0.9580645161290322
100,0.2,barabassi,0.5,1.0,0.01,0.1,1.0,0.9477419354838706,0.9477419354838706
100,0.2,barabassi,0.6,0.0,0.01,0.1,1.0,0.9680645161290323,0.9680645161290323
100,0.2,barabassi,0.6,0.1,0.01,0.1,1.0,0.9661290322580645,0.9661290322580645
100,0.2,barabassi,0.6,0.2,0.01,0.1,1.0,0.9687096774193549,0.9687096774193549
100,0.2,barabassi,0.6,0.3,0.01,0.1,1.0,0.9554838709677417,0.9554838709677417
100,0.2,barabassi,0.6,0.4,0.01,0.1,1.0,0.9641935483870968,0.9641935483870968
100,0.2,barabassi,0.6,0.5,0.01,0.1,1.0,0.9545161290322577,0.9545161290322577
100,0.2,barabassi,0.6,0.6,0.01,0.1,1.0,0.9635483870967743,0.9635483870967743
100,0.2,barabassi,0.6,0.7,0.01,0.1,1.0,0.9603225806451614,0.9603225806451614
100,0.2,barabassi,0.6,0.8,0.01,0.1,1.0,0.9616129032258065,0.9616129032258065
100,0.2,barabassi,0.6,0.9,0.01,0.1,1.0,0.9593548387096775,0.9593548387096775
100,0.2,barabassi,0.6,1.0,0.01,0.1,1.0,0.9616129032258064,0.9616129032258064
100,0.2,barabassi,0.7,0.0,0.01,0.1,1.0,0.9693548387096774,0.9693548387096774
100,0.2,barabassi,0.7,0.1,0.01,0.1,1.0,0.9683870967741937,0.9683870967741937
100,0.2,barabassi,0.7,0.2,0.01,0.1,1.0,0.9661290322580645,0.9661290322580645
100,0.2,barabassi,0.7,0.3,0.01,0.1,1.0,0.966774193548387,0.966774193548387
100,0.2,barabassi,0.7,0.4,0.01,0.1,1.0,0.957096774193548,0.957096774193548
100,0.2,barabassi,0.7,0.5,0.01,0.1,1.0,0.9664516129032258,0.9664516129032258
100,0.2,barabassi,0.7,0.6,0.01,0.1,1.0,0.9638709677419355,0.9638709677419355
100,0.2,barabassi,0.7,0.7,0.01,0.1,1.0,0.9632258064516129,0.9632258064516129
100,0.2,barabassi,0.7,0.8,0.01,0.1,1.0,0.9574193548387097,0.9574193548387097
100,0.2,barabassi,0.7,0.9,0.01,0.1,1.0,0.9654838709677419,0.9654838709677419
100,0.2,barabassi,0.7,1.0,0.01,0.1,1.0,0.9558064516129029,0.9558064516129029
100,0.2,barabassi,0.8,0.0,0.01,0.1,1.0,0.9725806451612903,0.9725806451612903
100,0.2,barabassi,0.8,0.1,0.01,0.1,1.0,0.9616129032258061,0.9616129032258061
100,0.2,barabassi,0.8,0.2,0.01,0.1,1.0,0.9706451612903225,0.9706451612903225
100,0.2,barabassi,0.8,0.3,0.01,0.1,1.0,0.9706451612903225,0.9706451612903225
100,0.2,barabassi,0.8,0.4,0.01,0.1,1.0,0.9687096774193549,0.9687096774193549
100,0.2,barabassi,0.8,0.5,0.01,0.1,1.0,0.967741935483871,0.967741935483871
100,0.2,barabassi,0.8,0.6,0.01,0.1,1.0,0.967741935483871,0.967741935483871
100,0.2,barabassi,0.8,0.7,0.01,0.1,1.0,0.9580645161290318,0.9580645161290318
100,0.2,barabassi,0.8,0.8,0.01,0.1,1.0,0.9664516129032258,0.9664516129032258
100,0.2,barabassi,0.8,0.9,0.01,0.1,1.0,0.9567741935483867,0.9567741935483867
100,0.2,barabassi,0.8,1.0,0.01,0.1,1.0,0.9558064516129029,0.9558064516129029
100,0.2,barabassi,0.9,0.0,0.01,0.1,1.0,0.9725806451612903,0.9725806451612903
100,0.2,barabassi,0.9,0.1,0.01,0.1,1.0,0.9712903225806452,0.9712903225806452
100,0.2,barabassi,0.9,0.2,0.01,0.1,1.0,0.97,0.97
100,0.2,barabassi,0.9,0.3,0.01,0.1,1.0,0.9716129032258065,0.9716129032258065
100,0.2,barabassi,0.9,0.4,0.01,0.1,1.0,0.9706451612903225,0.9706451612903225
100,0.2,barabassi,0.9,0.5,0.01,0.1,1.0,0.9658064516129032,0.9658064516129032
100,0.2,barabassi,0.9,0.6,0.01,0.1,1.0,0.9664516129032258,0.9664516129032258
100,0.2,barabassi,0.9,0.7,0.01,0.1,1.0,0.9683870967741935,0.9683870967741935
100,0.2,barabassi,0.9,0.8,0.01,0.1,1.0,0.9664516129032258,0.9664516129032258
100,0.2,barabassi,0.9,0.9,0.01,0.1,1.0,0.966774193548387,0.966774193548387
100,0.2,barabassi,0.9,1.0,0.01,0.1,1.0,0.9661290322580645,0.9661290322580645
100,0.2,barabassi,1.0,0.0,0.01,0.1,1.0,0.9725806451612903,0.9725806451612903
100,0.2,barabassi,1.0,0.1,0.01,0.1,1.0,0.9716129032258065,0.9716129032258065
100,0.2,barabassi,1.0,0.2,0.01,0.1,1.0,0.9680645161290323,0.9680645161290323
100,0.2,barabassi,1.0,0.3,0.01,0.1,1.0,0.97,0.97
100,0.2,barabassi,1.0,0.4,0.01,0.1,1.0,0.9693548387096774,0.9693548387096774
100,0.2,barabassi,1.0,0.5,0.01,0.1,1.0,0.967741935483871,0.967741935483871
100,0.2,barabassi,1.0,0.6,0.01,0.1,1.0,0.9693548387096774,0.9693548387096774
100,0.2,barabassi,1.0,0.7,0.01,0.1,1.0,0.9680645161290323,0.9680645161290323
100,0.2,barabassi,1.0,0.8,0.01,0.1,1.0,0.9690322580645161,0.9690322580645161
100,0.2,barabassi,1.0,0.9,0.01,0.1,1.0,0.967741935483871,0.967741935483871
100,0.2,barabassi,1.0,1.0,0.01,0.1,1.0,0.9680645161290323,0.9680645161290323
100,0.2,barabassi,0.0,0.0,0.01,0.2,0.0,0.9725806451612903,0.07419354838709678
100,0.2,barabassi,0.0,0.1,0.01,0.2,0.0,0.9725806451612903,0.07419354838709678
100,0.2,barabassi,0.0,0.2,0.01,0.2,0.0,0.9725806451612903,0.07419354838709678
100,0.2,barabassi,0.0,0.3,0.01,0.2,0.0,0.9725806451612903,0.09645161290322578
100,0.2,barabassi,0.0,0.4,0.01,0.2,0.0,0.9725806451612903,0.07419354838709678
100,0.2,barabassi,0.0,0.5,0.01,0.2,0.0,0.9725806451612903,0.07419354838709678
100,0.2,barabassi,0.0,0.6,0.01,0.2,0.0,0.9725806451612903,0.07419354838709678
100,0.2,barabassi,0.0,0.7,0.01,0.2,0.0,0.9725806451612903,0.07419354838709678
100,0.2,barabassi,0.0,0.8,0.01,0.2,0.0,0.9725806451612903,0.07419354838709678
100,0.2,barabassi,0.0,0.9,0.01,0.2,0.0,0.9725806451612903,0.07419354838709678
100,0.2,barabassi,0.0,1.0,0.01,0.2,0.0,0.9725806451612903,0.07419354838709678
100,0.2,barabassi,0.1,0.0,0.01,0.2,0.0,0.9725806451612903,0.13419354838709674
100,0.2,barabassi,0.1,0.1,0.01,0.2,0.0,0.9725806451612903,0.13419354838709674
100,0.2,barabassi,0.1,0.2,0.01,0.2,0.0,0.9725806451612903,0.08096774193548385
100,0.2,barabassi,0.1,0.3,0.01,0.2,0.0,0.9725806451612903,0.13419354838709674
100,0.2,barabassi,0.1,0.4,0.01,0.2,0.0,0.9725806451612903,0.13419354838709674
100,0.2,barabassi,0.1,0.5,0.01,0.2,0.0,0.9725806451612903,0.13419354838709674
100,0.2,barabassi,0.1,0.6,0.01,0.2,0.0,0.9725806451612903,0.06451612903225808
100,0.2,barabassi,0.1,0.7,0.01,0.2,0.0,0.9725806451612903,0.13419354838709674
100,0.2,barabassi,0.1,0.8,0.01,0.2,0.0,0.9725806451612903,0.13419354838709674
100,0.2,barabassi,0.1,0.9,0.01,0.2,0.0,0.9725806451612903,0.13419354838709674
100,0.2,barabassi,0.1,1.0,0.01,0.2,0.0,0.9725806451612903,0.13419354838709674
100,0.2,barabassi,0.2,0.0,0.01,0.2,0.0,0.9725806451612903,0.06000000000000002
100,0.2,barabassi,0.2,0.1,0.01,0.2,0.0,0.9725806451612903,0.11774193548387094
100,0.2,barabassi,0.2,0.2,0.01,0.2,0.0,0.9725806451612903,0.11774193548387094
100,0.2,barabassi,0.2,0.3,0.01,0.2,0.0,0.9725806451612903,0.11774193548387094
100,0.2,barabassi,0.2,0.4,0.01,0.2,0.0,0.9725806451612903,0.11774193548387094
100,0.2,barabassi,0.2,0.5,0.01,0.2,0.0,0.9725806451612903,0.11774193548387094
100,0.2,barabassi,0.2,0.6,0.01,0.2,0.0,0.9725806451612903,0.11774193548387094
100,0.2,barabassi,0.2,0.7,0.01,0.2,0.0,0.9725806451612903,0.11774193548387094
100,0.2,barabassi,0.2,0.8,0.01,0.2,0.0,0.9725806451612903,0.11774193548387094
100,0.2,barabassi,0.2,0.9,0.01,0.2,0.0,0.9725806451612903,0.1432258064516129
100,0.2,barabassi,0.2,1.0,0.01,0.2,0.0,0.9725806451612903,0.11774193548387094
100,0.2,barabassi,0.3,0.0,0.01,0.2,0.0,0.9725806451612903,0.1532258064516129
100,0.2,barabassi,0.3,0.1,0.01,0.2,0.0,0.9725806451612903,0.14322580645161292
100,0.2,barabassi,0.3,0.2,0.01,0.2,0.0,0.9725806451612903,0.1709677419354839
100,0.2,barabassi,0.3,0.3,0.01,0.2,0.0,0.9725806451612903,0.1532258064516129
100,0.2,barabassi,0.3,0.4,0.01,0.2,0.0,0.9725806451612903,0.14322580645161292
100,0.2,barabassi,0.3,0.5,0.01,0.2,0.0,0.9725806451612903,0.14322580645161292
100,0.2,barabassi,0.3,0.6,0.01,0.2,0.0,0.9725806451612903,0.14322580645161292
100,0.2,barabassi,0.3,0.7,0.01,0.2,0.0,0.9725806451612903,0.1335483870967742
100,0.2,barabassi,0.3,0.8,0.01,0.2,0.0,0.9725806451612903,0.17580645161290323
100,0.2,barabassi,0.3,0.9,0.01,0.2,0.0,0.9725806451612903,0.1409677419354839
100,0.2,barabassi,0.3,1.0,0.01,0.2,0.0,0.9725806451612903,0.14322580645161292
100,0.2,barabassi,0.4,0.0,0.01,0.2,0.0,0.9725806451612903,0.18419354838709687
100,0.2,barabassi,0.4,0.1,0.01,0.2,0.0,0.9725806451612903,0.1841935483870968
100,0.2,barabassi,0.4,0.2,0.01,0.2,0.0,0.9725806451612903,0.1580645161290323
100,0.2,barabassi,0.4,0.3,0.01,0.2,0.0,0.9725806451612903,0.14870967741935484
100,0.2,barabassi,0.4,0.4,0.01,0.2,0.0,0.9725806451612903,0.1580645161290323
100,0.2,barabassi,0.4,0.5,0.01,0.2,0.0,0.9725806451612903,0.1580645161290323
100,0.2,barabassi,0.4,0.6,0.01,0.2,0.0,0.9725806451612903,0.1841935483870968
100,0.2,barabassi,0.4,0.7,0.01,0.2,0.0,0.9725806451612903,0.1516129032258065
100,0.2,barabassi,0.4,0.8,0.01,0.2,0.0,0.9725806451612903,0.20516129032258065
100,0.2,barabassi,0.4,0.9,0.01,0.2,0.0,0.9725806451612903,0.2183870967741936
100,0.2,barabassi,0.4,1.0,0.01,0.2,0.0,0.9725806451612903,0.1580645161290323
100,0.2,barabassi,0.5,0.0,0.01,0.2,0.0,0.9725806451612903,0.16483870967741937
100,0.2,barabassi,0.5,0.1,0.01,0.2,0.0,0.9725806451612903,0.2309677419354839
100,0.2,barabassi,0.5,0.2,0.01,0.2,0.0,0.9725806451612903,0.18129032258064523
100,0.2,barabassi,0.5,0.3,0.01,0.2,0.0,0.9725806451612903,0.15580645161290327
100,0.2,barabassi,0.5,0.4,0.01,0.2,0.0,0.9725806451612903,0.22612903225806455
100,0.2,barabassi,0.5,0.5,0.01,0.2,0.0,0.9725806451612903,0.2374193548387097
100,0.2,barabassi,0.5,0.6,0.01,0.2,0.0,0.9725806451612903,0.2309677419354839
100,0.2,barabassi,0.5,0.7,0.01,0.2,0.0,0.9725806451612903,0.2309677419354839
100,0.2,barabassi,0.5,0.8,0.01,0.2,0.0,0.9725806451612903,0.2238709677419355
100,0.2,barabassi,0.5,0.9,0.01,0.2,0.0,0.9725806451612903,0.2374193548387097
100,0.2,barabassi,0.5,1.0,0.01,0.2,0.0,0.9725806451612903,0.2374193548387097
100,0.2,barabassi,0.6,0.0,0.01,0.2,0.0,0.9725806451612903,0.2058064516129032
100,0.2,barabassi,0.6,0.1,0.01,0.2,0.0,0.9725806451612903,0.23548387096774193
100,0.2,barabassi,0.6,0.2,0.01,0.2,0.0,0.9725806451612903,0.2132258064516129
100,0.2,barabassi,0.6,0.3,0.01,0.2,0.0,0.9725806451612903,0.20516129032258068
100,0.2,barabassi,0.6,0.4,0.01,0.2,0.0,0.9725806451612903,0.20838709677419354
100,0.2,barabassi,0.6,0.5,0.01,0.2,0.0,0.9725806451612903,0.2138709677419355
100,0.2,barabassi,0.6,0.6,0.01,0.2,0.0,0.9725806451612903,0.2019354838709678
100,0.2,barabassi,0.6,0.7,0.01,0.2,0.0,0.9725806451612903,0.20516129032258068
100,0.2,barabassi,0.6,0.8,0.01,0.2,0.0,0.9725806451612903,0.20516129032258068
100,0.2,barabassi,0.6,0.9,0.01,0.2,0.0,0.9725806451612903,0.20516129032258068
100,0.2,barabassi,0.6,1.0,0.01,0.2,0.0,0.9725806451612903,0.2232258064516129
100,0.2,barabassi,0.7,0.0,0.01,0.2,0.0,0.9725806451612903,0.21290322580645166
100,0.2,barabassi,0.7,0.1,0.01,0.2,0.0,0.9725806451612903,0.2509677419354838
100,0.2,barabassi,0.7,0.2,0.01,0.2,0.0,0.9725806451612903,0.23225806451612907
100,0.2,barabassi,0.7,0.3,0.01,0.2,0.0,0.9725806451612903,0.24741935483870967
100,0.2,barabassi,0.7,0.4,0.01,0.2,0.0,0.9725806451612903,0.2503225806451613
100,0.2,barabassi,0.7,0.5,0.01,0.2,0.0,0.9725806451612903,0.2954838709677419
100,0.2,barabassi,0.7,0.6,0.01,0.2,0.0,0.9725806451612903,0.2509677419354838
100,0.2,barabassi,0.7,0.7,0.01,0.2,0.0,0.9725806451612903,0.2509677419354838
100,0.2,barabassi,0.7,0.8,0.01,0.2,0.0,0.9725806451612903,0.2503225806451613
100,0.2,barabassi,0.7,0.9,0.01,0.2,0.0,0.9725806451612903,0.2509677419354838
100,0.2,barabassi,0.7,1.0,0.01,0.2,0.0,0.9725806451612903,0.22580645161290328
100,0.2,barabassi,0.8,0.0,0.01,0.2,0.0,0.9725806451612903,0.22548387096774195
100,0.2,barabassi,0.8,0.1,0.01,0.2,0.0,0.9725806451612903,0.33032258064516135
100,0.2,barabassi,0.8,0.2,0.01,0.2,0.0,0.9725806451612903,0.24516129032258063
100,0.2,barabassi,0.8,0.3,0.01,0.2,0.0,0.9725806451612903,0.2812903225806452
100,0.2,barabassi,0.8,0.4,0.01,0.2,0.0,0.9725806451612903,0.2812903225806452
100,0.2,barabassi,0.8,0.5,0.01,0.2,0.0,0.9725806451612903,0.2387096774193548
100,0.2,barabassi,0.8,0.6,0.01,0.2,0.0,0.9725806451612903,0.27999999999999997
100,0.2,barabassi,0.8,0.7,0.01,0.2,0.0,0.9725806451612903,0.2812903225806452
100,0.2,barabassi,0.8,0.8,0.01,0.2,0.0,0.9725806451612903,0.27999999999999997
100,0.2,barabassi,0.8,0.9,0.01,0.2,0.0,0.9725806451612903,0.2635483870967742
100,0.2,barabassi,0.8,1.0,0.01,0.2,0.0,0.9725806451612903,0.27999999999999997
100,0.2,barabassi,0.9,0.0,0.01,0.2,0.0,0.9725806451612903,0.2816129032258064
100,0.2,barabassi,0.9,0.1,0.01,0.2,0.0,0.9725806451612903,0.3093548387096774
100,0.2,barabassi,0.9,0.2,0.01,0.2,0.0,0.9725806451612903,0.28225806451612906
100,0.2,barabassi,0.9,0.3,0.01,0.2,0.0,0.9725806451612903,0.2641935483870968
100,0.2,barabassi,0.9,0.4,0.01,0.2,0.0,0.9725806451612903,0.2990322580645161
100,0.2,barabassi,0.9,0.5,0.01,0.2,0.0,0.9725806451612903,0.31709677419354837
100,0.2,barabassi,0.9,0.6,0.01,0.2,0.0,0.9725806451612903,0.2909677419354839
100,0.2,barabassi,0.9,0.7,0.01,0.2,0.0,0.9725806451612903,0.31709677419354826
100,0.2,barabassi,0.9,0.8,0.01,0.2,0.0,0.9725806451612903,0.3025806451612903
100,0.2,barabassi,0.9,0.9,0.01,0.2,0.0,0.9725806451612903,0.3025806451612903
100,0.2,barabassi,0.9,1.0,0.01,0.2,0.0,0.9725806451612903,0.32322580645161286
100,0.2,barabassi,1.0,0.0,0.01,0.2,0.0,0.9725806451612903,0.3258064516129032
100,0.2,barabassi,1.0,0.1,0.01,0.2,0.0,0.9725806451612903,0.33322580645161287
100,0.2,barabassi,1.0,0.2,0.01,0.2,0.0,0.9725806451612903,0.30645161290322576
100,0.2,barabassi,1.0,0.3,0.01,0.2,0.0,0.9725806451612903,0.32903225806451614
100,0.2,barabassi,1.0,0.4,0.01,0.2,0.0,0.9725806451612903,0.29322580645161295
100,0.2,barabassi,1.0,0.5,0.01,0.2,0.0,0.9725806451612903,0.33999999999999997
100,0.2,barabassi,1.0,0.6,0.01,0.2,0.0,0.9725806451612903,0.2870967741935484
100,0.2,barabassi,1.0,0.7,0.01,0.2,0.0,0.9725806451612903,0.2870967741935484
100,0.2,barabassi,1.0,0.8,0.01,0.2,0.0,0.9725806451612903,0.31870967741935485
100,0.2,barabassi,1.0,0.9,0.01,0.2,0.0,0.9725806451612903,0.332258064516129
100,0.2,barabassi,1.0,1.0,0.01,0.2,0.0,0.9725806451612903,0.28806451612903233
100,0.2,barabassi,0.0,0.0,0.01,0.2,0.1,0.6170967741935484,0.02967741935483871
100,0.2,barabassi,0.0,0.1,0.01,0.2,0.1,0.2719354838709677,0.023548387096774193
100,0.2,barabassi,0.0,0.2,0.01,0.2,0.1,0.4132258064516129,0.02387096774193549
100,0.2,barabassi,0.0,0.3,0.01,0.2,0.1,0.8203225806451613,0.029677419354838714
100,0.2,barabassi,0.0,0.4,0.01,0.2,0.1,0.8003225806451613,0.031612903225806455
100,0.2,barabassi,0.0,0.5,0.01,0.2,0.1,0.5606451612903226,0.03193548387096774
100,0.2,barabassi,0.0,0.6,0.01,0.2,0.1,0.4125806451612903,0.02483870967741936
100,0.2,barabassi,0.0,0.7,0.01,0.2,0.1,0.8225806451612904,0.03516129032258065
100,0.2,barabassi,0.0,0.8,0.01,0.2,0.1,0.2703225806451613,0.022580645161290325
100,0.2,barabassi,0.0,0.9,0.01,0.2,0.1,0.3851612903225807,0.02838709677419355
100,0.2,barabassi,0.0,1.0,0.01,0.2,0.1,0.5019354838709676,0.03032258064516129
100,0.2,barabassi,0.1,0.0,0.01,0.2,0.1,0.9332258064516128,0.2612903225806452
100,0.2,barabassi,0.1,0.1,0.01,0.2,0.1,0.9270967741935484,0.2032258064516129
100,0.2,barabassi,0.1,0.2,0.01,0.2,0.1,0.9361290322580645,0.23354838709677417
100,0.2,barabassi,0.1,0.3,0.01,0.2,0.1,0.9290322580645162,0.2241935483870968
100,0.2,barabassi,0.1,0.4,0.01,0.2,0.1,0.9306451612903226,0.22709677419354837
100,0.2,barabassi,0.1,0.5,0.01,0.2,0.1,0.9270967741935484,0.21935483870967745
100,0.2,barabassi,0.1,0.6,0.01,0.2,0.1,0.9325806451612904,0.24
100,0.2,barabassi,0.1,0.7,0.01,0.2,0.1,0.9383870967741935,0.1916129032258065
100,0.2,barabassi,0.1,0.8,0.01,0.2,0.1,0.9367741935483871,0.26161290322580644
100,0.2,barabassi,0.1,0.9,0.01,0.2,0.1,0.9325806451612904,0.20161290322580644
100,0.2,barabassi,0.1,1.0,0.01,0.2,0.1,0.9351612903225806,0.1993548387096774
100,0.2,barabassi,0.2,0.0,0.01,0.2,0.1,0.952258064516129,0.2870967741935484
100,0.2,barabassi,0.2,0.1,0.01,0.2,0.1,0.9400000000000001,0.30935483870967734
100,0.2,barabassi,0.2,0.2,0.01,0.2,0.1,0.9483870967741935,0.2974193548387097
100,0.2,barabassi,0.2,0.3,0.01,0.2,0.1,0.9441935483870966,0.272258064516129
100,0.2,barabassi,0.2,0.4,0.01,0.2,0.1,0.9435483870967741,0.2987096774193549
100,0.2,barabassi,0.2,0.5,0.01,0.2,0.1,0.9470967741935483,0.29677419354838713
100,0.2,barabassi,0.2,0.6,0.01,0.2,0.1,0.9490322580645161,0.28903225806451616
100,0.2,barabassi,0.2,0.7,0.01,0.2,0.1,0.9438709677419354,0.30612903225806465
100,0.2,barabassi,0.2,0.8,0.01,0.2,0.1,0.9493548387096774,0.2667741935483871
100,0.2,barabassi,0.2,0.9,0.01,0.2,0.1,0.9503225806451612,0.27580645161290324
100,0.2,barabassi,0.2,1.0,0.01,0.2,0.1,0.9435483870967741,0.2987096774193549
100,0.2,barabassi,0.3,0.0,0.01,0.2,0.1,0.9545161290322578,0.3412903225806452
100,0.2,barabassi,0.3,0.1,0.01,0.2,0.1,0.9499999999999998,0.3751612903225806
100,0.2,barabassi,0.3,0.2,0.01,0.2,0.1,0.9509677419354836,0.31870967741935485
100,0.2,barabassi,0.3,0.3,0.01,0.2,0.1,0.9561290322580643,0.3432258064516128
100,0.2,barabassi,0.3,0.4,0.01,0.2,0.1,0.9512903225806449,0.32967741935483874
