nodes,rho,network,beta,lambda,factor,physical_infectivity,hidden_infectivity,aware,infected
40,0.2,hiv,0.9,0.0,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.9,0.1,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.9,0.2,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.9,0.3,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.9,0.4,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.9,0.5,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.9,0.6,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.9,0.7,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.9,0.8,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.9,0.9,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.9,1.0,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,0.0,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,0.1,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,0.2,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,0.3,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,0.4,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,0.5,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,0.6,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,0.7,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,0.8,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,0.9,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,1.0,1.0,0.01,0.0,0.0,0.970967741935484,0.26774193548387104
40,0.2,hiv,0.0,0.0,0.01,0.0,0.1,0.911290322580645,0.20000000000000007
40,0.2,hiv,0.0,0.1,0.01,0.0,0.1,0.8919354838709678,0.20000000000000007
40,0.2,hiv,0.0,0.2,0.01,0.0,0.1,0.8903225806451613,0.20000000000000007
40,0.2,hiv,0.0,0.3,0.01,0.0,0.1,0.8919354838709678,0.20000000000000007
40,0.2,hiv,0.0,0.4,0.01,0.0,0.1,0.911290322580645,0.20000000000000007
40,0.2,hiv,0.0,0.5,0.01,0.0,0.1,0.9096774193548388,0.20000000000000007
40,0.2,hiv,0.0,0.6,0.01,0.0,0.1,0.911290322580645,0.20000000000000007
40,0.2,hiv,0.0,0.7,0.01,0.0,0.1,0.8935483870967743,0.20000000000000007
40,0.2,hiv,0.0,0.8,0.01,0.0,0.1,0.911290322580645,0.20000000000000007
40,0.2,hiv,0.0,0.9,0.01,0.0,0.1,0.911290322580645,0.20000000000000007
40,0.2,hiv,0.0,1.0,0.01,0.0,0.1,0.8919354838709678,0.20000000000000007
40,0.2,hiv,0.1,0.0,0.01,0.0,0.1,0.9161290322580645,0.32822580645161287
40,0.2,hiv,0.1,0.1,0.01,0.0,0.1,0.9193548387096775,0.3620967741935485
40,0.2,hiv,0.1,0.2,0.01,0.0,0.1,0.9088709677419353,0.3467741935483871
40,0.2,hiv,0.1,0.3,0.01,0.0,0.1,0.9008064516129033,0.3201612903225808
40,0.2,hiv,0.1,0.4,0.01,0.0,0.1,0.9080645161290323,0.382258064516129
40,0.2,hiv,0.1,0.5,0.01,0.0,0.1,0.9193548387096775,0.3620967741935485
40,0.2,hiv,0.1,0.6,0.01,0.0,0.1,0.9153225806451613,0.3451612903225805
40,0.2,hiv,0.1,0.7,0.01,0.0,0.1,0.9088709677419355,0.31854838709677424
40,0.2,hiv,0.1,0.8,0.01,0.0,0.1,0.917741935483871,0.3250000000000001
40,0.2,hiv,0.1,0.9,0.01,0.0,0.1,0.9290322580645161,0.24354838709677418
40,0.2,hiv,0.1,1.0,0.01,0.0,0.1,0.9193548387096775,0.3620967741935485
40,0.2,hiv,0.2,0.0,0.01,0.0,0.1,0.932258064516129,0.33629032258064506
40,0.2,hiv,0.2,0.1,0.01,0.0,0.1,0.9435483870967744,0.3120967741935483
40,0.2,hiv,0.2,0.2,0.01,0.0,0.1,0.9540322580645163,0.35806451612903223
40,0.2,hiv,0.2,0.3,0.01,0.0,0.1,0.9112903225806451,0.4274193548387097
40,0.2,hiv,0.2,0.4,0.01,0.0,0.1,0.9435483870967744,0.3120967741935483
40,0.2,hiv,0.2,0.5,0.01,0.0,0.1,0.9112903225806451,0.4274193548387097
40,0.2,hiv,0.2,0.6,0.01,0.0,0.1,0.9258064516129033,0.3685483870967743
40,0.2,hiv,0.2,0.7,0.01,0.0,0.1,0.9435483870967744,0.3120967741935483
40,0.2,hiv,0.2,0.8,0.01,0.0,0.1,0.9379032258064517,0.3895161290322579
40,0.2,hiv,0.2,0.9,0.01,0.0,0.1,0.9241935483870968,0.38870967741935486
40,0.2,hiv,0.2,1.0,0.01,0.0,0.1,0.9258064516129033,0.3685483870967743
40,0.2,hiv,0.3,0.0,0.01,0.0,0.1,0.9354838709677419,0.3951612903225808
40,0.2,hiv,0.3,0.1,0.01,0.0,0.1,0.9201612903225808,0.4322580645161289
40,0.2,hiv,0.3,0.2,0.01,0.0,0.1,0.9564516129032258,0.4064516129032256
40,0.2,hiv,0.3,0.3,0.01,0.0,0.1,0.9540322580645163,0.35806451612903223
40,0.2,hiv,0.3,0.4,0.01,0.0,0.1,0.9540322580645163,0.35806451612903223
40,0.2,hiv,0.3,0.5,0.01,0.0,0.1,0.9225806451612901,0.46854838709677427
40,0.2,hiv,0.3,0.6,0.01,0.0,0.1,0.9225806451612901,0.46854838709677427
40,0.2,hiv,0.3,0.7,0.01,0.0,0.1,0.9274193548387096,0.48145161290322563
40,0.2,hiv,0.3,0.8,0.01,0.0,0.1,0.9322580645161291,0.4596774193548387
40,0.2,hiv,0.3,0.9,0.01,0.0,0.1,0.914516129032258,0.3951612903225808
40,0.2,hiv,0.3,1.0,0.01,0.0,0.1,0.9306451612903227,0.35806451612903234
40,0.2,hiv,0.4,0.0,0.01,0.0,0.1,0.9491935483870969,0.4532258064516129
40,0.2,hiv,0.4,0.1,0.01,0.0,0.1,0.9370967741935484,0.4596774193548387
40,0.2,hiv,0.4,0.2,0.01,0.0,0.1,0.9491935483870969,0.4532258064516129
40,0.2,hiv,0.4,0.3,0.01,0.0,0.1,0.9459677419354837,0.3588709677419355
40,0.2,hiv,0.4,0.4,0.01,0.0,0.1,0.9193548387096774,0.4056451612903224
40,0.2,hiv,0.4,0.5,0.01,0.0,0.1,0.9411290322580649,0.39032258064516145
40,0.2,hiv,0.4,0.6,0.01,0.0,0.1,0.9193548387096774,0.4056451612903224
40,0.2,hiv,0.4,0.7,0.01,0.0,0.1,0.9274193548387097,0.3653225806451613
40,0.2,hiv,0.4,0.8,0.01,0.0,0.1,0.9298387096774194,0.42903225806451606
40,0.2,hiv,0.4,0.9,0.01,0.0,0.1,0.9411290322580649,0.39032258064516145
40,0.2,hiv,0.4,1.0,0.01,0.0,0.1,0.9459677419354837,0.3588709677419355
40,0.2,hiv,0.5,0.0,0.01,0.0,0.1,0.9467741935483873,0.454032258064516
40,0.2,hiv,0.5,0.1,0.01,0.0,0.1,0.9419354838709676,0.4766129032258065
40,0.2,hiv,0.5,0.2,0.01,0.0,0.1,0.9451612903225806,0.40645161290322596
40,0.2,hiv,0.5,0.3,0.01,0.0,0.1,0.9556451612903227,0.38306451612903236
40,0.2,hiv,0.5,0.4,0.01,0.0,0.1,0.9467741935483869,0.5032258064516131
40,0.2,hiv,0.5,0.5,0.01,0.0,0.1,0.9467741935483869,0.5032258064516131
40,0.2,hiv,0.5,0.6,0.01,0.0,0.1,0.9475806451612906,0.38387096774193563
40,0.2,hiv,0.5,0.7,0.01,0.0,0.1,0.9451612903225806,0.4580645161290323
40,0.2,hiv,0.5,0.8,0.01,0.0,0.1,0.934677419354839,0.4282258064516128
40,0.2,hiv,0.5,0.9,0.01,0.0,0.1,0.9451612903225806,0.40645161290322596
40,0.2,hiv,0.5,1.0,0.01,0.0,0.1,0.9451612903225806,0.40645161290322596
40,0.2,hiv,0.6,0.0,0.01,0.0,0.1,0.9483870967741934,0.557258064516129
40,0.2,hiv,0.6,0.1,0.01,0.0,0.1,0.9467741935483869,0.49596774193548393
40,0.2,hiv,0.6,0.2,0.01,0.0,0.1,0.9435483870967741,0.48709677419354847
40,0.2,hiv,0.6,0.3,0.01,0.0,0.1,0.9370967741935485,0.5161290322580643
40,0.2,hiv,0.6,0.4,0.01,0.0,0.1,0.9467741935483869,0.49596774193548393
40,0.2,hiv,0.6,0.5,0.01,0.0,0.1,0.9362903225806453,0.44274193548387086
40,0.2,hiv,0.6,0.6,0.01,0.0,0.1,0.9661290322580646,0.40403225806451626
40,0.2,hiv,0.6,0.7,0.01,0.0,0.1,0.9427419354838709,0.49354838709677434
40,0.2,hiv,0.6,0.8,0.01,0.0,0.1,0.9298387096774192,0.5258064516129031
40,0.2,hiv,0.6,0.9,0.01,0.0,0.1,0.9362903225806453,0.44274193548387086
40,0.2,hiv,0.6,1.0,0.01,0.0,0.1,0.9451612903225806,0.40645161290322596
40,0.2,hiv,0.7,0.0,0.01,0.0,0.1,0.9362903225806453,0.49677419354838726
40,0.2,hiv,0.7,0.1,0.01,0.0,0.1,0.9467741935483869,0.49596774193548393
40,0.2,hiv,0.7,0.2,0.01,0.0,0.1,0.9451612903225806,0.4693548387096774
40,0.2,hiv,0.7,0.3,0.01,0.0,0.1,0.967741935483871,0.48870967741935495
40,0.2,hiv,0.7,0.4,0.01,0.0,0.1,0.9467741935483869,0.49596774193548393
40,0.2,hiv,0.7,0.5,0.01,0.0,0.1,0.9467741935483869,0.49596774193548393
40,0.2,hiv,0.7,0.6,0.01,0.0,0.1,0.9475806451612903,0.31532258064516117
40,0.2,hiv,0.7,0.7,0.01,0.0,0.1,0.9685483870967742,0.429032258064516
40,0.2,hiv,0.7,0.8,0.01,0.0,0.1,0.9475806451612903,0.3387096774193547
40,0.2,hiv,0.7,0.9,0.01,0.0,0.1,0.9685483870967742,0.429032258064516
40,0.2,hiv,0.7,1.0,0.01,0.0,0.1,0.9354838709677422,0.47096774193548385
40,0.2,hiv,0.8,0.0,0.01,0.0,0.1,0.959677419354839,0.5564516129032258
40,0.2,hiv,0.8,0.1,0.01,0.0,0.1,0.9701612903225806,0.45725806451612894
40,0.2,hiv,0.8,0.2,0.01,0.0,0.1,0.9483870967741935,0.5354838709677417
40,0.2,hiv,0.8,0.3,0.01,0.0,0.1,0.9483870967741935,0.5354838709677417
40,0.2,hiv,0.8,0.4,0.01,0.0,0.1,0.9475806451612903,0.5540322580645162
40,0.2,hiv,0.8,0.5,0.01,0.0,0.1,0.956451612903226,0.5645161290322581
40,0.2,hiv,0.8,0.6,0.01,0.0,0.1,0.9475806451612903,0.5540322580645162
40,0.2,hiv,0.8,0.7,0.01,0.0,0.1,0.9475806451612903,0.5540322580645162
40,0.2,hiv,0.8,0.8,0.01,0.0,0.1,0.9475806451612903,0.5540322580645162
40,0.2,hiv,0.8,0.9,0.01,0.0,0.1,0.956451612903226,0.5645161290322581
40,0.2,hiv,0.8,1.0,0.01,0.0,0.1,0.9475806451612903,0.5540322580645162
40,0.2,hiv,0.9,0.0,0.01,0.0,0.1,0.9701612903225806,0.47500000000000003
40,0.2,hiv,0.9,0.1,0.01,0.0,0.1,0.970967741935484,0.5661290322580645
40,0.2,hiv,0.9,0.2,0.01,0.0,0.1,0.970967741935484,0.5661290322580645
40,0.2,hiv,0.9,0.3,0.01,0.0,0.1,0.9701612903225806,0.4298387096774192
40,0.2,hiv,0.9,0.4,0.01,0.0,0.1,0.9701612903225806,0.454032258064516
40,0.2,hiv,0.9,0.5,0.01,0.0,0.1,0.9701612903225806,0.47500000000000003
40,0.2,hiv,0.9,0.6,0.01,0.0,0.1,0.9701612903225806,0.543548387096774
40,0.2,hiv,0.9,0.7,0.01,0.0,0.1,0.9701612903225806,0.4298387096774192
40,0.2,hiv,0.9,0.8,0.01,0.0,0.1,0.9701612903225806,0.454032258064516
40,0.2,hiv,0.9,0.9,0.01,0.0,0.1,0.9685483870967742,0.4532258064516128
40,0.2,hiv,0.9,1.0,0.01,0.0,0.1,0.970967741935484,0.5661290322580645
40,0.2,hiv,1.0,0.0,0.01,0.0,0.1,0.970967741935484,0.5661290322580645
40,0.2,hiv,1.0,0.1,0.01,0.0,0.1,0.9701612903225806,0.4991935483870969
40,0.2,hiv,1.0,0.2,0.01,0.0,0.1,0.970967741935484,0.5451612903225805
40,0.2,hiv,1.0,0.3,0.01,0.0,0.1,0.970967741935484,0.5661290322580645
40,0.2,hiv,1.0,0.4,0.01,0.0,0.1,0.970967741935484,0.5661290322580645
40,0.2,hiv,1.0,0.5,0.01,0.0,0.1,0.9701612903225806,0.45725806451612894
40,0.2,hiv,1.0,0.6,0.01,0.0,0.1,0.970967741935484,0.5419354838709676
40,0.2,hiv,1.0,0.7,0.01,0.0,0.1,0.970967741935484,0.5451612903225805
40,0.2,hiv,1.0,0.8,0.01,0.0,0.1,0.970967741935484,0.5419354838709676
40,0.2,hiv,1.0,0.9,0.01,0.0,0.1,0.9701612903225806,0.47580645161290325
40,0.2,hiv,1.0,1.0,0.01,0.0,0.1,0.970967741935484,0.5661290322580645
40,0.2,hiv,0.0,0.0,0.01,0.0,0.2,0.8346774193548387,0.20000000000000007
40,0.2,hiv,0.0,0.1,0.01,0.0,0.2,0.8338709677419355,0.20000000000000007
40,0.2,hiv,0.0,0.2,0.01,0.0,0.2,0.8266129032258066,0.20000000000000007
40,0.2,hiv,0.0,0.3,0.01,0.0,0.2,0.846774193548387,0.20000000000000007
40,0.2,hiv,0.0,0.4,0.01,0.0,0.2,0.8233870967741934,0.20000000000000007
40,0.2,hiv,0.0,0.5,0.01,0.0,0.2,0.8403225806451614,0.20000000000000007
40,0.2,hiv,0.0,0.6,0.01,0.0,0.2,0.8233870967741937,0.20000000000000007
40,0.2,hiv,0.0,0.7,0.01,0.0,0.2,0.8274193548387098,0.20000000000000007
40,0.2,hiv,0.0,0.8,0.01,0.0,0.2,0.8306451612903226,0.20000000000000007
40,0.2,hiv,0.0,0.9,0.01,0.0,0.2,0.8169354838709677,0.20000000000000007
40,0.2,hiv,0.0,1.0,0.01,0.0,0.2,0.8161290322580645,0.20000000000000007
40,0.2,hiv,0.1,0.0,0.01,0.0,0.2,0.8572580645161288,0.45645161290322583
40,0.2,hiv,0.1,0.1,0.01,0.0,0.2,0.8564516129032257,0.4137096774193548
40,0.2,hiv,0.1,0.2,0.01,0.0,0.2,0.8782258064516129,0.5362903225806451
40,0.2,hiv,0.1,0.3,0.01,0.0,0.2,0.864516129032258,0.4338709677419357
40,0.2,hiv,0.1,0.4,0.01,0.0,0.2,0.8693548387096776,0.46774193548387094
40,0.2,hiv,0.1,0.5,0.01,0.0,0.2,0.8629032258064515,0.49516129032258044
40,0.2,hiv,0.1,0.6,0.01,0.0,0.2,0.8677419354838708,0.4354838709677419
40,0.2,hiv,0.1,0.7,0.01,0.0,0.2,0.8532258064516131,0.4943548387096775
40,0.2,hiv,0.1,0.8,0.01,0.0,0.2,0.8685483870967741,0.44435483870967746
40,0.2,hiv,0.1,0.9,0.01,0.0,0.2,0.8467741935483871,0.43790322580645163
40,0.2,hiv,0.1,1.0,0.01,0.0,0.2,0.8411290322580643,0.37419354838709673
40,0.2,hiv,0.2,0.0,0.01,0.0,0.2,0.8943548387096775,0.5814516129032259
40,0.2,hiv,0.2,0.1,0.01,0.0,0.2,0.8798387096774194,0.5870967741935482
40,0.2,hiv,0.2,0.2,0.01,0.0,0.2,0.892741935483871,0.6088709677419355
40,0.2,hiv,0.2,0.3,0.01,0.0,0.2,0.8653225806451614,0.48467741935483866
40,0.2,hiv,0.2,0.4,0.01,0.0,0.2,0.8661290322580645,0.5725806451612904
40,0.2,hiv,0.2,0.5,0.01,0.0,0.2,0.8967741935483873,0.603225806451613
40,0.2,hiv,0.2,0.6,0.01,0.0,0.2,0.846774193548387,0.4693548387096773
40,0.2,hiv,0.2,0.7,0.01,0.0,0.2,0.8596774193548387,0.48467741935483866
40,0.2,hiv,0.2,0.8,0.01,0.0,0.2,0.8822580645161291,0.6000000000000001
40,0.2,hiv,0.2,0.9,0.01,0.0,0.2,0.8862903225806453,0.5298387096774195
40,0.2,hiv,0.2,1.0,0.01,0.0,0.2,0.8717741935483868,0.6032258064516127
40,0.2,hiv,0.3,0.0,0.01,0.0,0.2,0.8903225806451611,0.5983870967741937
40,0.2,hiv,0.3,0.1,0.01,0.0,0.2,0.9016129032258062,0.6419354838709674
40,0.2,hiv,0.3,0.2,0.01,0.0,0.2,0.9000000000000005,0.6411290322580645
40,0.2,hiv,0.3,0.3,0.01,0.0,0.2,0.9209677419354839,0.578225806451613
40,0.2,hiv,0.3,0.4,0.01,0.0,0.2,0.9088709677419354,0.5612903225806452
40,0.2,hiv,0.3,0.5,0.01,0.0,0.2,0.9104838709677422,0.5903225806451611
40,0.2,hiv,0.3,0.6,0.01,0.0,0.2,0.906451612903226,0.6104838709677418
40,0.2,hiv,0.3,0.7,0.01,0.0,0.2,0.9145161290322582,0.5629032258064516
40,0.2,hiv,0.3,0.8,0.01,0.0,0.2,0.8943548387096774,0.5653225806451613
40,0.2,hiv,0.3,0.9,0.01,0.0,0.2,0.8862903225806452,0.5475806451612903
40,0.2,hiv,0.3,1.0,0.01,0.0,0.2,0.9024193548387098,0.65
40,0.2,hiv,0.4,0.0,0.01,0.0,0.2,0.9282258064516128,0.6403225806451615
40,0.2,hiv,0.4,0.1,0.01,0.0,0.2,0.914516129032258,0.6540322580645159
40,0.2,hiv,0.4,0.2,0.01,0.0,0.2,0.908064516129032,0.6016129032258063
40,0.2,hiv,0.4,0.3,0.01,0.0,0.2,0.9266129032258064,0.665322580645161
40,0.2,hiv,0.4,0.4,0.01,0.0,0.2,0.9096774193548389,0.6298387096774192
40,0.2,hiv,0.4,0.5,0.01,0.0,0.2,0.9048387096774193,0.5467741935483871
40,0.2,hiv,0.4,0.6,0.01,0.0,0.2,0.9161290322580643,0.6516129032258065
